time,open,high,low,close,volume
2024-04-23T15:13:00+05:30,22371.2,22379.5,22370.2,22378.9,0
2024-04-23T15:14:00+05:30,22377.6,22380.15,22375.95,22377.5,0
2024-04-23T15:15:00+05:30,22377.55,22378.95,22370.9,22375.35,0
2024-04-23T15:16:00+05:30,22375.25,22376.35,22368.4,22369.6,0
2024-04-23T15:17:00+05:30,22369.8,22371.15,22367.7,22368.95,0
2024-04-23T15:18:00+05:30,22368.7,22369.35,22360.8,22363.95,0
2024-04-23T15:19:00+05:30,22363.5,22371.3,22362.95,22370.35,0
2024-04-23T15:20:00+05:30,22369.35,22370.05,22355.95,22359.25,0
2024-04-23T15:21:00+05:30,22358.95,22361.1,22354.25,22359.55,0
2024-04-23T15:22:00+05:30,22359.35,22360.8,22357.85,22360.55,0
2024-04-23T15:23:00+05:30,22360.3,22364.45,22358.2,22363.65,0
2024-04-23T15:24:00+05:30,22363.05,22363.75,22358.75,22360.35,0
2024-04-23T15:25:00+05:30,22360.05,22360.65,22355.65,22358.1,0
2024-04-23T15:26:00+05:30,22358.3,22358.6,22351.05,22352.5,0
2024-04-23T15:27:00+05:30,22352.35,22357.95,22350.15,22353.3,0
2024-04-23T15:28:00+05:30,22352.55,22361.1,22350.3,22353.6,0
2024-04-23T15:29:00+05:30,22353.2,22363.65,22352.1,22361.0,0
2024-04-24T09:15:00+05:30,22421.55,22431.0,22403.55,22421.0,0
2024-04-24T09:16:00+05:30,22420.05,22425.4,22413.9,22414.45,0
2024-04-24T09:17:00+05:30,22414.0,22415.35,22406.2,22406.2,0
2024-04-24T09:18:00+05:30,22406.95,22410.6,22403.05,22409.65,0
2024-04-24T09:19:00+05:30,22408.45,22410.0,22401.05,22403.9,0
2024-04-24T09:20:00+05:30,22403.95,22411.8,22401.35,22411.75,0
2024-04-24T09:21:00+05:30,22413.45,22417.25,22407.75,22410.25,0
2024-04-24T09:22:00+05:30,22409.65,22409.8,22404.05,22407.65,0
2024-04-24T09:23:00+05:30,22407.85,22410.0,22401.7,22402.3,0
2024-04-24T09:24:00+05:30,22404.15,22412.5,22402.3,22412.5,0
2024-04-24T09:25:00+05:30,22412.55,22413.6,22407.7,22413.15,0
2024-04-24T09:26:00+05:30,22412.85,22413.25,22406.25,22411.05,0
2024-04-24T09:27:00+05:30,22411.35,22418.35,22410.65,22418.35,0
2024-04-24T09:28:00+05:30,22418.2,22418.8,22409.15,22409.15,0
2024-04-24T09:29:00+05:30,22410.0,22411.75,22405.95,22409.45,0
2024-04-24T09:30:00+05:30,22410.1,22414.6,22405.4,22410.5,0
2024-04-24T09:31:00+05:30,22410.9,22419.05,22410.55,22417.45,0
2024-04-24T09:32:00+05:30,22418.35,22420.6,22413.0,22414.25,0
2024-04-24T09:33:00+05:30,22414.05,22416.3,22407.9,22407.9,0
2024-04-24T09:34:00+05:30,22409.6,22412.55,22403.65,22408.65,0
2024-04-24T09:35:00+05:30,22408.55,22412.9,22407.8,22412.9,0
2024-04-24T09:36:00+05:30,22412.7,22415.85,22409.95,22412.1,0
2024-04-24T09:37:00+05:30,22412.1,22415.65,22410.6,22414.75,0
2024-04-24T09:38:00+05:30,22413.65,22415.3,22409.05,22412.3,0
2024-04-24T09:39:00+05:30,22412.4,22415.05,22410.9,22412.8,0
2024-04-24T09:40:00+05:30,22413.4,22413.65,22407.65,22408.85,0
2024-04-24T09:41:00+05:30,22408.55,22411.5,22407.85,22410.5,0
2024-04-24T09:42:00+05:30,22408.95,22417.45,22408.8,22415.95,0
2024-04-24T09:43:00+05:30,22415.35,22417.1,22413.15,22414.05,0
2024-04-24T09:44:00+05:30,22415.05,22418.35,22413.2,22416.05,0
2024-04-24T09:45:00+05:30,22416.5,22419.0,22413.1,22414.0,0
2024-04-24T09:46:00+05:30,22414.0,22416.65,22410.6,22416.45,0
2024-04-24T09:47:00+05:30,22416.6,22426.05,22415.8,22425.65,0
2024-04-24T09:48:00+05:30,22426.0,22430.45,22424.55,22429.3,0
2024-04-24T09:49:00+05:30,22429.4,22430.1,22425.4,22427.9,0
2024-04-24T09:50:00+05:30,22428.25,22429.85,22424.45,22427.85,0
2024-04-24T09:51:00+05:30,22428.1,22435.7,22426.85,22435.05,0
2024-04-24T09:52:00+05:30,22434.8,22440.35,22433.35,22440.0,0
2024-04-24T09:53:00+05:30,22439.15,22444.6,22437.05,22439.05,0
2024-04-24T09:54:00+05:30,22438.7,22442.3,22437.15,22440.5,0
2024-04-24T09:55:00+05:30,22440.55,22442.7,22436.2,22438.95,0
2024-04-24T09:56:00+05:30,22439.5,22440.25,22432.0,22432.0,0
2024-04-24T09:57:00+05:30,22433.15,22437.95,22432.15,22435.65,0
2024-04-24T09:58:00+05:30,22436.05,22440.2,22433.0,22437.85,0
2024-04-24T09:59:00+05:30,22438.35,22439.8,22433.9,22435.0,0
2024-04-24T10:00:00+05:30,22434.3,22446.75,22434.3,22438.85,0
2024-04-24T10:01:00+05:30,22439.85,22440.0,22434.3,22437.8,0
2024-04-24T10:02:00+05:30,22437.7,22440.15,22436.9,22439.55,0
2024-04-24T10:03:00+05:30,22439.0,22442.8,22435.8,22442.8,0
2024-04-24T10:04:00+05:30,22443.15,22444.25,22436.4,22436.95,0
2024-04-24T10:05:00+05:30,22437.05,22439.5,22434.65,22435.2,0
2024-04-24T10:06:00+05:30,22435.8,22442.0,22434.45,22440.6,0
2024-04-24T10:07:00+05:30,22440.0,22447.95,22437.5,22445.0,0
2024-04-24T10:08:00+05:30,22444.5,22446.7,22438.55,22439.55,0
2024-04-24T10:09:00+05:30,22440.05,22442.5,22438.5,22441.9,0
2024-04-24T10:10:00+05:30,22441.8,22446.15,22441.8,22442.35,0
2024-04-24T10:11:00+05:30,22442.3,22449.9,22441.15,22446.9,0
2024-04-24T10:12:00+05:30,22446.6,22447.5,22442.5,22445.85,0
2024-04-24T10:13:00+05:30,22444.6,22446.25,22442.45,22445.95,0
2024-04-24T10:14:00+05:30,22445.7,22446.3,22435.1,22435.1,0
2024-04-24T10:15:00+05:30,22436.3,22441.3,22435.95,22438.45,0
2024-04-24T10:16:00+05:30,22438.95,22441.75,22435.9,22440.85,0
2024-04-24T10:17:00+05:30,22439.9,22446.7,22439.75,22445.55,0
2024-04-24T10:18:00+05:30,22446.55,22448.1,22443.4,22446.8,0
2024-04-24T10:19:00+05:30,22447.0,22451.2,22445.8,22447.7,0
2024-04-24T10:20:00+05:30,22448.2,22450.55,22447.3,22448.65,0
2024-04-24T10:21:00+05:30,22448.5,22450.25,22447.2,22447.2,0
2024-04-24T10:22:00+05:30,22447.45,22449.3,22444.65,22446.2,0
2024-04-24T10:23:00+05:30,22446.6,22450.0,22446.0,22448.75,0
2024-04-24T10:24:00+05:30,22448.7,22450.0,22446.3,22449.85,0
2024-04-24T10:25:00+05:30,22449.3,22450.6,22445.5,22446.85,0
2024-04-24T10:26:00+05:30,22447.1,22458.95,22446.65,22458.8,0
2024-04-24T10:27:00+05:30,22458.05,22461.0,22456.55,22459.7,0
2024-04-24T10:28:00+05:30,22459.55,22461.15,22457.55,22460.85,0
2024-04-24T10:29:00+05:30,22460.4,22460.7,22456.3,22458.0,0
2024-04-24T10:30:00+05:30,22458.25,22460.25,22454.7,22458.3,0
2024-04-24T10:31:00+05:30,22458.15,22462.75,22457.15,22461.65,0
2024-04-24T10:32:00+05:30,22462.5,22464.55,22461.15,22461.35,0
2024-04-24T10:33:00+05:30,22460.75,22463.0,22459.8,22462.05,0
2024-04-24T10:34:00+05:30,22461.95,22462.85,22458.15,22459.05,0
2024-04-24T10:35:00+05:30,22460.3,22464.1,22457.7,22463.75,0
2024-04-24T10:36:00+05:30,22462.7,22464.45,22461.85,22463.3,0
2024-04-24T10:37:00+05:30,22462.8,22467.15,22461.8,22466.65,0
2024-04-24T10:38:00+05:30,22466.05,22470.0,22464.4,22466.6,0
2024-04-24T10:39:00+05:30,22466.2,22468.05,22464.25,22466.5,0
2024-04-24T10:40:00+05:30,22466.1,22469.1,22466.1,22467.85,0
2024-04-24T10:41:00+05:30,22468.15,22474.35,22467.8,22473.75,0
2024-04-24T10:42:00+05:30,22473.9,22475.9,22471.4,22472.6,0
2024-04-24T10:43:00+05:30,22472.5,22474.4,22470.8,22471.75,0
2024-04-24T10:44:00+05:30,22470.9,22473.35,22469.8,22472.95,0
2024-04-24T10:45:00+05:30,22473.25,22474.3,22468.55,22470.15,0
2024-04-24T10:46:00+05:30,22469.85,22471.0,22467.8,22467.8,0
2024-04-24T10:47:00+05:30,22469.0,22470.05,22467.0,22468.1,0
2024-04-24T10:48:00+05:30,22468.2,22468.75,22462.85,22463.25,0
2024-04-24T10:49:00+05:30,22463.4,22469.55,22461.6,22467.8,0
2024-04-24T10:50:00+05:30,22468.2,22470.6,22462.2,22463.1,0
2024-04-24T10:51:00+05:30,22463.25,22466.0,22461.9,22465.65,0
2024-04-24T10:52:00+05:30,22465.4,22468.05,22465.35,22465.8,0
2024-04-24T10:53:00+05:30,22464.75,22468.25,22464.15,22464.5,0
2024-04-24T10:54:00+05:30,22463.95,22465.2,22458.7,22463.1,0
2024-04-24T10:55:00+05:30,22462.35,22464.55,22461.4,22461.75,0
2024-04-24T10:56:00+05:30,22461.75,22462.7,22457.85,22461.35,0
2024-04-24T10:57:00+05:30,22460.3,22465.75,22460.2,22465.55,0
2024-04-24T10:58:00+05:30,22465.3,22472.85,22465.25,22472.75,0
2024-04-24T10:59:00+05:30,22473.3,22474.15,22466.0,22466.0,0
2024-04-24T11:00:00+05:30,22466.15,22467.15,22461.45,22463.0,0
2024-04-24T11:01:00+05:30,22462.2,22464.0,22460.95,22463.55,0
2024-04-24T11:02:00+05:30,22463.55,22468.7,22462.9,22467.05,0
2024-04-24T11:03:00+05:30,22466.25,22467.2,22461.65,22463.35,0
2024-04-24T11:04:00+05:30,22463.8,22463.95,22457.75,22460.05,0
2024-04-24T11:05:00+05:30,22459.2,22461.25,22457.6,22458.9,0
2024-04-24T11:06:00+05:30,22458.4,22461.7,22457.4,22460.8,0
2024-04-24T11:07:00+05:30,22460.65,22464.8,22459.8,22464.5,0
2024-04-24T11:08:00+05:30,22463.45,22467.7,22463.45,22466.2,0
